source	target	Spearman	P_value	FDR
otu_67	otu_872	0.8231154431132042	8.30838592236205e-6	5.687795078048747e-4
otu_160	otu_421	0.8231013399727366	8.313894267253374e-6	5.687795078048747e-4
otu_267	otu_430	0.8230648113178421	8.328176232641482e-6	5.692071539678858e-4
otu_121	otu_731	-0.8229821609850588	8.360569556664643e-6	5.708706434471708e-4
otu_731	otu_892	0.8226336545969706	8.498367675358054e-6	5.797211812884288e-4
otu_250	otu_868	0.8225298556460229	8.53978892045859e-6	5.818479766618615e-4
otu_538	otu_90	0.8225100909327909	8.547695931060417e-6	5.818479766618615e-4
otu_239	otu_352	0.822473421236423	8.562382748156239e-6	5.818479766618615e-4
otu_745	otu_761	0.822473421236423	8.562382748156239e-6	5.818479766618615e-4
otu_22	otu_727	0.8222900891486374	8.636139593676262e-6	5.852966085600355e-4
otu_169	otu_536	0.8222871942358694	8.637308667402976e-6	5.852966085600355e-4
otu_783	otu_789	0.8222857142857143	8.6379063795050115e-06	5.852966085600355e-4
otu_265	otu_318	0.8220743602813586	8.723636520713285e-6	5.905410334690303e-4
otu_299	otu_330	0.8219461697722568	8.77599295101561e-6	5.935183935078076e-4
otu_115	otu_894	-0.8218765577160179	8.804538588425004e-6	5.948812936064924e-4
otu_718	otu_801	0.821619648245084	8.910588228383531e-6	6.014731916903916e-4
otu_357	otu_489	0.8214531017785264	8.979928273866733e-6	6.05019548655191e-4
otu_667	otu_848	0.8214524543661276	8.980198729968691e-6	6.05019548655191e-4
otu_108	otu_841	0.8213783120489832	9.011218473187199e-6	6.065328779730446e-4
otu_139	otu_184	0.8213565359888112	9.020346831256632e-6	6.065712542809726e-4
otu_183	otu_337	-0.8212848558645204	9.050451358572076e-6	6.080187587584402e-4
otu_3	otu_317	0.8212356877717867	9.0711516196329e-6	6.088323316222552e-4
otu_224	otu_284	0.8212000513577772	9.086180604800376e-6	6.092640837708906e-4
otu_783	otu_868	0.821083909244875	9.135311580088512e-6	6.117623954868724e-4
otu_278	otu_761	0.8210712003342228	9.140701744181357e-6	6.117623954868724e-4
otu_207	otu_261	0.821048651435852	9.150272091140721e-6	6.11825174275179e-4
otu_139	otu_295	0.8209171559972218	9.206255800364715e-6	6.141755915475953e-4
otu_330	otu_67	0.8209171559972218	9.206255800364715e-6	6.141755915475953e-4
otu_444	otu_872	0.8208847779557158	9.220086198524768e-6	6.141755915475953e-4
otu_574	otu_618	0.8208847779557158	9.220086198524768e-6	6.141755915475953e-4
otu_278	otu_793	0.8206205843608438	9.333613564255216e-6	6.211541736902842e-4
otu_154	otu_237	-0.8204710111083949	9.398423852946536e-6	6.246249360465735e-4
otu_312	otu_80	0.8204595824650032	9.403391934670324e-6	6.246249360465735e-4
otu_4	otu_609	-0.82029131824668855	9.476801610341923e-6	6.283234714074782e-4
otu_609	otu_655	-0.82029131824668855	9.476801610341923e-6	6.283234714074782e-4
otu_116	otu_40	0.82025514820898	9.492646575459673e-6	6.287858118525979e-4
otu_31	otu_87	0.8201079285611005	9.55737659058542e-6	6.31827755853068e-4
otu_160	otu_276	0.8201017275279058	9.560111474460342e-6	6.31827755853068e-4
otu_175	otu_432	0.8200495674201896	9.583142919211696e-6	6.31827755853068e-4
otu_175	otu_885	0.8200495674201896	9.583142919211696e-6	6.31827755853068e-4
otu_193	otu_38	0.8200495674201896	9.583142919211696e-6	6.31827755853068e-4
otu_12	otu_376	0.8199179208559364	9.641486268918698e-6	6.350836252749829e-4
otu_154	otu_898	-0.8198929352039803	9.652594215481258e-6	6.352249467190805e-4
otu_116	otu_370	0.8198716037218551	9.66208641095534e-6	6.352597740842956e-4
otu_10	otu_640	-0.8198347107438017	9.678522379097387e-6	6.357506507329994e-4
otu_479	otu_506	0.8197475071368316	9.717468499204074e-6	6.375752215660204e-4
otu_676	otu_80	0.8197322633274422	9.724290514601108e-6	6.375752215660204e-4
otu_183	otu_489	0.8197029977359325	9.737399314868611e-6	6.378446523480848e-4
otu_154	otu_357	0.8196336714872804	9.768513555608038e-6	6.392919360731998e-4
otu_558	otu_851	0.819610978601992	9.778717065644926e-6	6.39369327255212e-4
otu_276	otu_350	0.8195066338807283	9.825753304548712e-6	6.418526186296724e-4
otu_357	otu_574	0.819439124504609	9.856289581167132e-6	6.432544938810329e-4
otu_526	otu_794	0.8192098562286828	9.960609781645147e-6	6.494647459833316e-4
otu_54	otu_773	0.819054976291943	1.0031623733031125e-5	6.534939004616857e-4
otu_164	otu_267	0.819034859547202	1.0040879638850697e-5	6.53496221563987e-4
otu_280	otu_851	0.8189776052672545	1.0067263480628696e-5	6.543921670040424e-4
otu_493	otu_730	0.8189649323039976	1.0073111549768754e-5	6.543921670040424e-4
otu_410	otu_496	0.8186541127982274	1.0217468881190683e-5	6.631623850029952e-4
otu_70	otu_738	0.8185493968992836	1.0266506110578888e-5	6.657354868192034e-4
otu_330	otu_894	0.8185189760728421	1.0280790079253421e-5	6.658215450272224e-4
otu_284	otu_731	0.8184951568325594	1.0291986344057591e-5	6.658215450272224e-4
otu_764	otu_802	0.8184865900383141	1.0296015764854616e-5	6.658215450272224e-4
otu_118	otu_789	0.8183053297827685	1.03815938616858e-5	6.707437069652167e-4
otu_382	otu_735	0.8182052977800088	1.0429085750329747e-5	6.731984350094454e-4
otu_263	otu_773	0.8181833953344755	1.0439509444459816e-5	6.732581177302401e-4
otu_201	otu_32	0.818134033458636	1.04630346555723e-5	6.740103534441519e-4
otu_22	otu_87	0.8181190325521186	1.0470193001044237e-5	6.740103534441519e-4
otu_183	otu_574	0.818035918621941	1.0509931586355492e-5	6.759545472908637e-4
otu_628	otu_730	0.8179403282643115	1.0555797282929547e-5	6.782717274216632e-4
otu_512	otu_66	0.8179209853255202	1.0565099428205826e-5	6.782717274216632e-4
otu_738	otu_801	0.8178907720072526	1.0579643450858711e-5	6.785907775774317e-4
otu_359	otu_5	0.8178310899864686	1.060842414668528e-5	6.787279195598463e-4
otu_209	otu_834	0.817831025506053	1.0608455278005025e-5	6.787279195598463e-4
otu_430	otu_447	0.8178214487593279	1.0613079845400719e-5	6.787279195598463e-4
otu_22	otu_504	0.8177720117357329	1.0636980609657343e-5	6.787279195598463e-4
otu_125	otu_48	0.8177673449597758	1.0639239215404217e-5	6.787279195598463e-4
otu_270	otu_48	0.8177673449597758	1.0639239215404217e-5	6.787279195598463e-4
otu_169	otu_573	0.8174023198146662	1.0817197651169508e-5	6.889395967902025e-4
otu_862	otu_863	0.8173991573442541	1.0818750652230591e-5	6.889395967902025e-4
otu_280	otu_667	0.817189444557064	1.0922167754223722e-5	6.909837942435467e-4
otu_115	otu_827	0.817153129223397	1.0940163081674115e-5	6.909837942435467e-4
otu_284	otu_892	0.8171348565928452	1.0949227442935694e-5	6.909837942435467e-4
otu_504	otu_77	0.8170865105701903	1.0973241530765065e-5	6.909837942435467e-4
otu_621	otu_77	0.8170865105701903	1.0973241530765065e-5	6.909837942435467e-4
otu_19	otu_592	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_193	otu_588	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_198	otu_723	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_302	otu_432	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_302	otu_885	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_497	otu_559	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_523	otu_748	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_523	otu_782	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_559	otu_72	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_577	otu_9	0.8170266014839831	1.1003062563741395e-5	6.909837942435467e-4
otu_312	otu_676	0.817019025343401	1.1006838756433268e-5	6.909837942435467e-4
otu_558	otu_718	0.8169235054154217	1.1054545572264374e-5	6.93364576973283e-4
otu_512	otu_628	0.8168804752934509	1.1076095268514052e-5	6.941019701602139e-4
otu_32	otu_703	0.8168275259852641	1.110266258086412e-5	6.945386699746915e-4
otu_703	otu_830	0.8168275259852641	1.110266258086412e-5	6.945386699746915e-4
otu_54	otu_66	0.8167564178482997	1.1138428103407705e-5	6.948623447640747e-4
otu_805	otu_893	0.8167381974248927	1.1147608578010448e-5	6.948623447640747e-4
otu_891	otu_893	0.8167381974248927	1.1147608578010448e-5	6.948623447640747e-4
otu_337	otu_482	0.8167198566656777	1.1156856317251496e-5	6.948623447640747e-4
otu_337	otu_759	0.8167198566656777	1.1156856317251496e-5	6.948623447640747e-4
otu_48	otu_847	0.8166959939435039	1.1168898297775343e-5	6.950016117235515e-4
otu_306	otu_834	-0.816588174077799	1.1223448815655956e-5	6.97783472156519e-4
otu_538	otu_670	0.8165354413618506	1.1250212584412722e-5	6.98427955055999e-4
otu_10	otu_261	-0.8165289256198347	1.1253523402476873e-5	6.98427955055999e-4
otu_280	otu_87	0.8164985019130931	1.126899367687173e-5	6.987761993367985e-4
otu_224	otu_406	0.8163118322929529	1.1364318818873897e-5	7.040712068238691e-4
otu_352	otu_754	0.8162659859314314	1.1387837605791873e-5	7.046492447700881e-4
otu_325	otu_327	0.816222363219084	1.1410254892929572e-5	7.046492447700881e-4
otu_327	otu_753	0.8162162162162162	1.1413416854733072e-5	7.046492447700881e-4
otu_489	otu_751	0.8162162162162162	1.1413416854733072e-5	7.046492447700881e-4
otu_346	otu_764	0.8161708485763802	1.1436777082929339e-5	7.050883549355037e-4
otu_687	otu_99	0.8161637700041469	1.1440425647268881e-5	7.050883549355037e-4
otu_416	otu_826	0.8160942667466479	1.1476303954705003e-5	7.061498201693649e-4
otu_191	otu_869	0.8160735413325841	1.1487021515321771e-5	7.061498201693649e-4
otu_115	otu_676	0.8160725430058774	1.1487537991072827e-5	7.061498201693649e-4
otu_280	otu_520	0.8160531963125849	1.1497550814976165e-5	7.061528696379988e-4
otu_526	otu_737	0.8158105939004815	1.1623753560785488e-5	7.127894578827491e-4
otu_232	otu_280	0.8158068296645625	1.1625721165309244e-5	7.127894578827491e-4
otu_346	otu_430	-0.8157740283409318	1.164287899069194e-5	7.132244523286793e-4
otu_329	otu_609	0.8154942769225269	1.1790107592446475e-5	7.216197458741247e-4
otu_5	otu_871	0.8154072515150554	1.1836235907392023e-5	7.23387635402295e-4
otu_154	otu_477	0.8154012838468735	1.1839404834734779e-5	7.23387635402295e-4
otu_288	otu_765	0.8153108160699774	1.1887534943078037e-5	7.252915233469819e-4
otu_160	otu_350	0.8153042561172599	1.1891031521660267e-5	7.252915233469819e-4
otu_239	otu_735	0.815267175572519	1.1910812941051674e-5	7.25873411874444e-4
otu_201	otu_280	0.8152433716728629	1.1923526692658726e-5	7.260239500591751e-4
otu_462	otu_797	0.8151412030259736	1.1978229202735946e-5	7.287287321657621e-4
otu_202	otu_329	0.8151006035822204	1.200002710044501e-5	7.294287485172732e-4
otu_215	otu_762	0.8149999347016763	1.2054224930668767e-5	7.314685326935612e-4
otu_261	otu_731	0.8149999347016763	1.2054224930668767e-5	7.314685326935612e-4
otu_727	otu_776	0.8148169096671579	1.2153305796847036e-5	7.368500441893332e-4
otu_73	otu_80	0.814794117162819	1.2165693897836505e-5	7.369707014556069e-4
otu_479	otu_797	0.8144619996543289	1.2347452427619032e-5	7.473424750298263e-4
otu_202	otu_406	0.814373612570692	1.2396219350119253e-5	7.489616032054367e-4
otu_512	otu_80	0.814373612570692	1.2396219350119253e-5	7.489616032054367e-4
otu_520	otu_703	0.8143560938577967	1.2405904991297234e-5	7.489616032054367e-4
otu_217	otu_834	0.8142600445740672	1.2459124932640009e-5	7.515344159368453e-4
otu_628	otu_860	0.8142054574638844	1.248945929921419e-5	7.527235691250892e-4
otu_306	otu_430	-0.8141457368671974	1.2522719762042556e-5	7.534467621855078e-4
otu_320	otu_636	0.8141457368671974	1.2522719762042556e-5	7.534467621855078e-4
otu_628	otu_676	0.8140975373525221	1.2549619756718755e-5	7.54424809056148e-4
otu_493	otu_773	0.8140089719239749	1.2599178564887126e-5	7.567621864109661e-4
otu_439	otu_48	0.8139569275564795	1.2628380320567345e-5	7.57720303484992e-4
otu_302	otu_497	0.8138475096494151	1.2689965577017404e-5	7.57720303484992e-4
otu_302	otu_72	0.8138475096494151	1.2689965577017404e-5	7.57720303484992e-4
otu_397	otu_588	0.8138475096494151	1.2689965577017404e-5	7.57720303484992e-4
otu_409	otu_9	0.8138475096494151	1.2689965577017404e-5	7.57720303484992e-4
otu_432	otu_559	0.8138475096494151	1.2689965577017404e-5	7.57720303484992e-4
otu_559	otu_885	0.8138475096494151	1.2689965577017404e-5	7.57720303484992e-4
otu_288	otu_317	0.8137866255184659	1.2724346579506829e-5	7.591336600750218e-4
otu_239	otu_3	0.8137404580152672	1.2750471017231035e-5	7.600524674661622e-4
otu_609	otu_643	-0.813613123136683	1.2822766322528878e-5	7.637196519962662e-4
otu_12	otu_183	0.8135422837016056	1.28631396845158e-5	7.654810145085994e-4
otu_430	otu_759	0.8133998572483375	1.2944646381241043e-5	7.696851987557383e-4
otu_717	otu_893	0.8133315911303303	1.2983871775507083e-5	7.713704073435373e-4
otu_352	otu_731	0.8133051899831744	1.2999069381347539e-5	7.71626500395635e-4
otu_734	otu_892	0.8132440201594446	1.3034340609063833e-5	7.730727405924754e-4
otu_376	otu_439	0.8132231404958677	1.3046399057081715e-5	7.731409528174947e-4
otu_232	otu_727	0.8131539528643534	1.3086425577846228e-5	7.748650787430487e-4
otu_115	otu_154	0.8131274131274131	1.3101807628590478e-5	7.751283117562427e-4
otu_161	otu_561	0.8130500296848275	1.314674754260281e-5	7.771383476476369e-4
otu_609	otu_762	0.8129562090631448	1.3201412542018787e-5	7.79719429440103e-4
otu_175	otu_32	0.8128300851055816	1.3275209879815009e-5	7.829704159106365e-4
otu_721	otu_738	0.812824392726231	1.3278549014117402e-5	7.829704159106365e-4
otu_31	otu_489	0.8127250829905894	1.3336921190543194e-5	7.84651386132027e-4
otu_245	otu_280	0.81271939838595	1.3340269206629785e-5	7.84651386132027e-4
otu_668	otu_95	0.81271939838595	1.3340269206629785e-5	7.84651386132027e-4
otu_642	otu_841	0.8126975274751943	1.3353157142015348e-5	7.847581804290878e-4
otu_299	otu_744	0.8125523416478904	1.3438985382974167e-5	7.887877402673567e-4
otu_561	otu_575	-0.8125439160980326	1.3443980899641161e-5	7.887877402673567e-4
otu_115	otu_116	0.812386285746365	1.3537737521884807e-5	7.936316663367308e-4
otu_493	otu_80	0.8123270645960653	1.3573107825237685e-5	7.948933545026211e-4
otu_713	otu_830	0.8123127156778651	1.3581689885189263e-5	7.948933545026211e-4
otu_358	otu_439	0.8122356533586831	1.362786127789839e-5	7.96937537897959e-4
otu_520	otu_808	0.8122137404580153	1.3641015087273445e-5	7.97049122279961e-4
otu_118	otu_29	0.8121070254483966	1.370523118437994e-5	8.001416519144255e-4
otu_667	otu_880	0.8120162309771642	1.376007333986351e-5	8.026822699886141e-4
otu_19	otu_580	0.8119621173257624	1.3792849803184737e-5	8.033238692774124e-4
otu_296	otu_621	0.8119606484148183	1.3793740460954496e-5	8.033238692774124e-4
otu_545	otu_744	0.8118946767096813	1.3833793139461648e-5	8.049950103058159e-4
otu_154	otu_574	0.8118706860443656	1.384838332008087e-5	8.051829501181721e-4
otu_330	otu_346	-0.8118249624264924	1.3876227592746204e-5	8.052650666656724e-4
otu_330	otu_643	-0.8118249624264924	1.3876227592746204e-5	8.052650666656724e-4
otu_558	otu_883	0.8118124094482762	1.3883880459752973e-5	8.052650666656724e-4
otu_284	otu_561	-0.8117398575396675	1.3928183169920061e-5	8.071740885946477e-4
otu_359	otu_677	0.8116412559294566	1.3988589259383843e-5	8.100124610687004e-4
otu_352	otu_526	0.8114346054581612	1.4115926659119538e-5	8.167187084830664e-4
otu_410	otu_753	0.8112494426042203	1.4230876196563713e-5	8.211366337344255e-4
otu_417	otu_435	0.8112494426042203	1.4230876196563713e-5	8.211366337344255e-4
otu_202	otu_29	0.8112024122877888	1.4260201685711849e-5	8.211366337344255e-4
otu_276	otu_545	0.8112024122877888	1.4260201685711849e-5	8.211366337344255e-4
otu_276	otu_898	0.8112024122877888	1.4260201685711849e-5	8.211366337344255e-4
otu_202	otu_561	-0.8111998546058916	1.4261798015224869e-5	8.211366337344255e-4
otu_415	otu_753	-0.8110765534104868	1.4338938224778275e-5	8.249079428728775e-4
otu_344	otu_713	0.8109848484848485	1.4396545442885156e-5	8.275503283129994e-4
otu_202	otu_430	0.8107864255441939	1.4521878198170413e-5	8.340783137548834e-4
otu_387	otu_447	0.810739370512082	1.4551738670043335e-5	8.350792729086683e-4
otu_263	otu_869	0.810675270889654	1.4592501066168495e-5	8.350792729086683e-4
otu_284	otu_622	0.810675270889654	1.4592501066168495e-5	8.350792729086683e-4
otu_297	otu_808	0.8106522477929259	1.4607166123337123e-5	8.350792729086683e-4
otu_580	otu_71	0.8106330510570335	1.4619403666982222e-5	8.350792729086683e-4
otu_22	otu_520	0.8106293228005643	1.4621781388335364e-5	8.350792729086683e-4
otu_66	otu_676	0.8106293228005643	1.4621781388335364e-5	8.350792729086683e-4
otu_198	otu_677	0.8103896103896104	1.4775365346109126e-5	8.424929961953583e-4
otu_559	otu_677	0.8103896103896104	1.4775365346109126e-5	8.424929961953583e-4
otu_640	otu_754	0.8103536806098139	1.4798505713287113e-5	8.431341567001105e-4
otu_232	otu_48	0.8102571233403137	1.4860848642328506e-5	8.450381377377487e-4
otu_207	otu_382	0.8102418827142253	1.4870709648340252e-5	8.450381377377487e-4
otu_31	otu_653	0.8102418827142253	1.4870709648340252e-5	8.450381377377487e-4
otu_737	otu_783	0.8102281265546805	1.4879615044538497e-5	8.450381377377487e-4
otu_278	otu_827	0.8101926163723917	1.4902624835055889e-5	8.454427525212584e-4
otu_191	otu_92	0.8101796768674043	1.4911017006458138e-5	8.454427525212584e-4
otu_3	otu_499	0.8101619434493261	1.4922525021221489e-5	8.454427525212584e-4
otu_250	otu_717	0.8100679864844659	1.4983626523967786e-5	8.482264484926044e-4
otu_350	otu_640	0.8099173553719008	1.5082036713520708e-5	8.531160687210643e-4
otu_14	otu_237	0.8098659003831418	1.5115781415442342e-5	8.543430012766279e-4
otu_267	otu_670	0.8098166185409044	1.5148162302303092e-5	8.554909572414613e-4
otu_288	otu_452	0.8096806138219087	1.523783712675808e-5	8.589285678829391e-4
otu_175	otu_497	0.809669193149048	1.5245388261142523e-5	8.589285678829391e-4
otu_175	otu_72	0.809669193149048	1.5245388261142523e-5	8.589285678829391e-4
otu_533	otu_676	0.8096033655692733	1.5288975499405666e-5	8.607001012675742e-4
otu_628	otu_863	0.8095737847567197	1.5308597371532784e-5	8.608607509345982e-4
otu_462	otu_479	0.8095585982292709	1.5318679546627578e-5	8.608607509345982e-4
otu_621	otu_731	0.8095258907732154	1.5340413234810057e-5	8.608607509345982e-4
otu_801	otu_883	0.8095258907732154	1.5340413234810057e-5	8.608607509345982e-4
otu_280	otu_493	0.8094742898742048	1.5374755736541346e-5	8.621053699233421e-4
otu_479	otu_660	0.8094084608767425	1.541866436616246e-5	8.638839965344905e-4
otu_278	otu_713	0.8093779464186308	1.5439054680266295e-5	8.643431591773728e-4
otu_402	otu_794	0.8093367074571345	1.546664844731538e-5	8.652045582888119e-4
otu_731	otu_762	0.8090909090909091	1.56320054103265e-5	8.73764996421373e-4
otu_207	otu_68	0.8090400645027436	1.5666400950964388e-5	8.74997504964974e-4
otu_751	otu_80	0.809009009009009	1.568744175006742e-5	8.754827728171485e-4
otu_493	otu_721	0.8089633914507399	1.5718393100438988e-5	8.765199287070918e-4
otu_103	otu_44	0.8087899795620036	1.583653612513558e-5	8.824137849096772e-4
otu_621	otu_754	0.8087358569099237	1.5873566379775994e-5	8.837823179363735e-4
otu_731	otu_763	0.8086698381214691	1.5918837475314973e-5	8.845866375417763e-4
otu_169	otu_230	0.8086617060757695	1.5924421601809513e-5	8.845866375417763e-4
otu_628	otu_73	0.8086598629618087	1.592568747033063e-5	8.845866375417763e-4
otu_184	otu_206	-0.8086420358932811	1.5937935777143863e-5	8.845866375417763e-4
otu_32	otu_713	0.8085907788362712	1.597319807533637e-5	8.858500679088737e-4
otu_3	otu_536	0.8084587003964344	1.6064373295598955e-5	8.892040971298738e-4
otu_719	otu_754	-0.8084528180478393	1.606844441859323e-5	8.892040971298738e-4
otu_148	otu_794	0.808446716709127	1.607266804715124e-5	8.892040971298738e-4
otu_154	otu_191	0.8084305560187539	1.6083859875282158e-5	8.892040971298738e-4
