source	target	Pearson	P_value	FDR
otu_193	otu_69	0.9837144429309239	7.105427357601002e-15	1.0557741496799342e-12
otu_128	otu_618	0.9837043850140939	7.105427357601002e-15	1.0557741496799342e-12
otu_337	otu_479	0.9836749960774662	7.327471962526033e-15	1.0864893364351362e-12
otu_128	otu_38	0.9836572425697181	7.549516567451064e-15	1.1170762760640117e-12
otu_782	otu_899	0.9835817086493714	7.771561172376096e-15	1.1475357701111004e-12
otu_148	otu_164	0.983561751584912	7.993605777301127e-15	1.1729913107080636e-12
otu_409	otu_777	0.9835546687258278	7.993605777301127e-15	1.1729913107080636e-12
otu_319	otu_53	0.9835124564812878	7.993605777301127e-15	1.1729913107080636e-12
otu_574	otu_618	0.9834748531905748	8.215650382226158e-15	1.2030835464683083e-12
otu_164	otu_438	0.9834543343822906	8.43769498715119e-15	1.225471454732229e-12
otu_305	otu_319	0.9834127914505593	8.43769498715119e-15	1.225471454732229e-12
otu_292	otu_717	0.9834109740353121	8.43769498715119e-15	1.225471454732229e-12
otu_438	otu_63	0.9834053250523783	8.43769498715119e-15	1.225471454732229e-12
otu_128	otu_53	0.9833058308757827	8.881784197001252e-15	1.2873319769870363e-12
otu_272	otu_818	0.983279737227941	9.103828801926284e-15	1.3168223880925047e-12
otu_659	otu_794	0.9832463049037478	9.325873406851315e-15	1.340731447432036e-12
otu_227	otu_286	0.9832371637887939	9.325873406851315e-15	1.340731447432036e-12
otu_230	otu_573	0.9832141586785181	9.325873406851315e-15	1.340731447432036e-12
otu_275	otu_53	0.9831319670225562	9.769962616701378e-15	1.401732531217261e-12
otu_383	otu_717	0.9830397692631545	1.021405182655144e-14	1.4624871459770906e-12
otu_661	otu_717	0.9830146606149593	1.0658141036401503e-14	1.5168803295100259e-12
otu_444	otu_900	0.983006033790264	1.0658141036401503e-14	1.5168803295100259e-12
otu_172	otu_588	0.982962478474602	1.0658141036401503e-14	1.5168803295100259e-12
otu_444	otu_843	0.9829429709638792	1.0880185641326534e-14	1.5453788326947083e-12
otu_397	otu_717	0.9829327131491784	1.1102230246251565e-14	1.5706220976713093e-12
otu_479	otu_741	0.9828895289557462	1.1102230246251565e-14	1.5706220976713093e-12
otu_125	otu_677	0.9828330810760684	1.1546319456101628e-14	1.6205087876646712e-12
otu_128	otu_717	0.982831850261605	1.1546319456101628e-14	1.6205087876646712e-12
otu_193	otu_618	0.9828282845456716	1.1546319456101628e-14	1.6205087876646712e-12
otu_234	otu_63	0.9828224109789325	1.1546319456101628e-14	1.6205087876646712e-12
otu_14	otu_237	0.9826821584672105	1.2434497875801753e-14	1.7417143704453064e-12
otu_532	otu_717	0.9825617664360657	1.3322676295501878e-14	1.8551237821610827e-12
otu_265	otu_783	0.9825599589489353	1.3322676295501878e-14	1.8551237821610827e-12
otu_272	otu_608	0.9825598922482935	1.3322676295501878e-14	1.8551237821610827e-12
otu_319	otu_818	0.9825245510721605	1.354472090042691e-14	1.8823443892914857e-12
otu_234	otu_659	0.98245255149179	1.4210854715202004e-14	1.9557447355236064e-12
otu_319	otu_532	0.9824449364701905	1.4210854715202004e-14	1.9557447355236064e-12
otu_275	otu_38	0.9824435350300541	1.4210854715202004e-14	1.9557447355236064e-12
otu_409	otu_659	0.982438327073089	1.4210854715202004e-14	1.9557447355236064e-12
otu_319	otu_322	0.9824363716456976	1.4210854715202004e-14	1.9557447355236064e-12
otu_172	otu_69	0.9824053349217091	1.4432899320127035e-14	1.9824538221188444e-12
otu_345	otu_353	0.9823871001504463	1.4654943925052066e-14	2.0090595853616833e-12
otu_63	otu_843	0.9823436629197005	1.4876988529977098e-14	2.0355626236499166e-12
otu_319	otu_560	0.9822538426450267	1.554312234475219e-14	2.1226095169685093e-12
otu_275	otu_292	0.9821523236562332	1.6431300764452317e-14	2.239586294194851e-12
otu_107	otu_621	0.9820860963435712	1.687538997430238e-14	2.2913029498441676e-12
otu_292	otu_816	0.9820785876864342	1.687538997430238e-14	2.2913029498441676e-12
otu_272	otu_91	0.9820206981890631	1.7319479184152442e-14	2.3471040280229225e-12
otu_45	otu_545	0.9820153031275423	1.7541523789077473e-14	2.3726584734249145e-12
otu_116	otu_574	0.9819997715935415	1.7763568394002505e-14	2.393556413485402e-12
otu_172	otu_532	0.9819944579873869	1.7763568394002505e-14	2.393556413485402e-12
otu_192	otu_53	0.9819632846164557	1.7985612998927536e-14	2.418877242717245e-12
otu_192	otu_560	0.981909858640114	1.84297022087776e-14	2.4739082836161388e-12
otu_319	otu_397	0.9818689631841899	1.887379141862766e-14	2.5287312676496297e-12
otu_119	otu_319	0.9818404856204982	1.9095836023552692e-14	2.5536537245383406e-12
otu_149	otu_258	0.9818189766034833	1.9317880628477724e-14	2.5784823115329324e-12
otu_272	otu_322	0.9818036649862556	1.9539925233402755e-14	2.5983334725002883e-12
otu_69	otu_816	0.981790251824124	1.9539925233402755e-14	2.5983334725002883e-12
otu_149	otu_429	0.9817460269799898	1.9984014443252818e-14	2.652410126741548e-12
otu_192	otu_661	0.9816731364682433	2.0872192862952943e-14	2.749698032257719e-12
otu_192	otu_383	0.981669867559097	2.0872192862952943e-14	2.749698032257719e-12
otu_16	otu_217	0.9816595721854903	2.0872192862952943e-14	2.749698032257719e-12
otu_192	otu_818	0.9816500362961733	2.0872192862952943e-14	2.749698032257719e-12
otu_169	otu_345	0.9816214366251559	2.1316282072803006e-14	2.802992222990697e-12
otu_149	otu_746	0.9815885513860427	2.1760371282653068e-14	2.8403095304407346e-12
otu_128	otu_181	0.9815884375579041	2.1760371282653068e-14	2.8403095304407346e-12
otu_305	otu_91	0.9815822495370259	2.1760371282653068e-14	2.8403095304407346e-12
otu_272	otu_275	0.9815614565057913	2.1760371282653068e-14	2.8403095304407346e-12
otu_128	otu_397	0.9815343720357098	2.220446049250313e-14	2.8823504429792157e-12
otu_718	otu_801	0.9815206044363706	2.220446049250313e-14	2.8823504429792157e-12
otu_305	otu_816	0.9815168037279968	2.220446049250313e-14	2.8823504429792157e-12
otu_305	otu_608	0.9815157284166572	2.2426505097428162e-14	2.9005492249732085e-12
otu_234	otu_783	0.9815156930409517	2.2426505097428162e-14	2.9005492249732085e-12
otu_168	otu_305	0.9814642389923629	2.3092638912203256e-14	2.975843410075124e-12
otu_444	otu_659	0.981454263011495	2.3092638912203256e-14	2.975843410075124e-12
otu_661	otu_816	0.9814106589664006	2.353672812205332e-14	3.022081779671469e-12
otu_383	otu_816	0.9814058880883699	2.353672812205332e-14	3.022081779671469e-12
otu_317	otu_356	0.9813497662686853	2.4202861936828413e-14	3.1019928438239616e-12
otu_560	otu_816	0.9813260814835767	2.4424906541753444e-14	3.1248008593020162e-12
otu_38	otu_816	0.9812762817375182	2.5091040356528538e-14	3.204238876233003e-12
otu_305	otu_560	0.9812302379178088	2.5757174171303632e-14	3.283391144901648e-12
otu_622	otu_63	0.9811877015836148	2.6201263381153694e-14	3.3340049253189393e-12
otu_319	otu_608	0.9811669656245622	2.6423307986078726e-14	3.3562336502174114e-12
otu_417	otu_588	0.9811324031638571	2.6867397195928788e-14	3.4065360351675295e-12
otu_192	otu_717	0.9811192547451902	2.708944180085382e-14	3.4285558519237775e-12
otu_659	otu_67	0.9810899435627288	2.7533531010703882e-14	3.478549989152671e-12
otu_164	otu_265	0.9810475518953458	2.7977620220553945e-14	3.5283662113024582e-12
otu_128	otu_383	0.9809706840738865	2.886579864025407e-14	3.6339118018235302e-12
otu_618	otu_69	0.9809508438516368	2.930988785010413e-14	3.676756834095541e-12
otu_128	otu_661	0.9809435502377836	2.930988785010413e-14	3.676756834095541e-12
otu_275	otu_40	0.9809238739117114	2.9753977059954195e-14	3.719299608644292e-12
otu_119	otu_816	0.9809138877612914	2.9753977059954195e-14	3.719299608644292e-12
otu_53	otu_816	0.9808591703473383	3.064215547965432e-14	3.810163880308736e-12
otu_305	otu_818	0.9808515756827855	3.064215547965432e-14	3.810163880308736e-12
otu_322	otu_816	0.9808439277068204	3.064215547965432e-14	3.810163880308736e-12
otu_386	otu_783	0.9807868435710796	3.1530333899354446e-14	3.913737207444213e-12
otu_305	otu_322	0.9807705139378173	3.197442310920451e-14	3.955007351287921e-12
otu_209	otu_284	0.9807518530169002	3.197442310920451e-14	3.955007351287921e-12
otu_181	otu_588	0.9807054116102961	3.2862601528904634e-14	4.057787013872204e-12
otu_319	otu_91	0.9806462695726451	3.375077994860476e-14	4.152986596592554e-12
otu_409	otu_63	0.9806437826531077	3.375077994860476e-14	4.152986596592554e-12
otu_356	otu_382	0.9806142332498143	3.419486915845482e-14	4.200338902035778e-12
otu_181	otu_717	0.9805658459543733	3.5083047578154947e-14	4.301982837628564e-12
otu_286	otu_343	0.9805159362324225	3.597122599785507e-14	4.403275671544e-12
otu_625	otu_814	0.980491975253611	3.6193270602780103e-14	4.415205244823825e-12
otu_701	otu_723	0.9804909149100652	3.6193270602780103e-14	4.415205244823825e-12
otu_691	otu_775	0.980443870589871	3.68594044175552e-14	4.488740803262272e-12
otu_319	otu_38	0.9804293957771812	3.730349362740526e-14	4.535029870216081e-12
otu_741	otu_789	0.9804037385496939	3.774758283725532e-14	4.581160412967994e-12
otu_119	otu_272	0.9803366805161563	3.885780586188048e-14	4.707839056866053e-12
otu_272	otu_746	0.9803024739369023	3.952393967665557e-14	4.780373290994267e-12
otu_119	otu_305	0.9801800135716771	4.1744385725905886e-14	5.031760344743717e-12
otu_802	otu_92	0.9801704443817755	4.1744385725905886e-14	5.031760344743717e-12
otu_438	otu_444	0.9801343901733512	4.263256414560601e-14	5.130094425100122e-12
otu_192	otu_292	0.9801081535587859	4.3076653355456074e-14	5.174747259697127e-12
otu_345	otu_592	0.9800935327269829	4.3520742565306136e-14	5.219248984870791e-12
otu_168	otu_429	0.9800700737738272	4.39648317751562e-14	5.2636003663783285e-12
otu_275	otu_417	0.9800510287760089	4.418687638008123e-14	5.281263153987584e-12
otu_209	otu_500	0.980001969895518	4.529709940470639e-14	5.404843800350117e-12
otu_164	otu_386	0.9799866971351372	4.551914400963142e-14	5.4222098333220784e-12
otu_164	otu_234	0.9799536677334698	4.618527782440651e-14	5.4923284414138186e-12
otu_181	otu_272	0.9799295444990636	4.6629367034256575e-14	5.53585095128973e-12
otu_816	otu_818	0.9798730553634629	4.796163466380676e-14	5.675006374677743e-12
otu_345	otu_645	0.9798651541431391	4.796163466380676e-14	5.675006374677743e-12
otu_160	otu_539	0.9798283032249072	4.884981308350689e-14	5.760864146600057e-12
otu_717	otu_814	0.9798219968002448	4.884981308350689e-14	5.760864146600057e-12
otu_397	otu_588	0.9797950477938469	4.951594689828198e-14	5.8297213494395915e-12
otu_192	otu_397	0.9797829753007672	4.973799150320701e-14	5.8461523810635165e-12
otu_272	otu_319	0.9796704122706811	5.240252676230739e-14	6.149141534445859e-12
otu_265	otu_777	0.9796351867866407	5.3290705182007514e-14	6.2327261064025815e-12
otu_192	otu_40	0.9796260171453037	5.3290705182007514e-14	6.2327261064025815e-12
otu_149	otu_625	0.9795990552264189	5.395683899678261e-14	6.3002387491531536e-12
otu_319	otu_69	0.9795814196081433	5.440092820663267e-14	6.341645045350817e-12
otu_148	otu_609	0.9795430906901736	5.5289106626332796e-14	6.4345988854646355e-12
otu_417	otu_429	0.9795289264337733	5.551115123125783e-14	6.449849761748573e-12
otu_275	otu_560	0.9794502025785691	5.773159728050814e-14	6.696865284538944e-12
otu_592	otu_95	0.9793621653482715	5.995204332975845e-14	6.943073567058758e-12
otu_272	otu_40	0.9792681573531121	6.217248937900877e-14	7.188478559912929e-12
otu_625	otu_69	0.9792451303765959	6.306066779870889e-14	7.279296239252918e-12
otu_272	otu_532	0.9791996713043987	6.417089082333405e-14	7.395408224381503e-12
otu_168	otu_275	0.979170895938448	6.483702463810914e-14	7.460047010147116e-12
otu_16	otu_63	0.9791248513584968	6.616929226765933e-14	7.60099636752451e-12
otu_438	otu_783	0.9790939979892334	6.705747068735946e-14	7.690558725626681e-12
otu_397	otu_816	0.9790694621475939	6.794564910705958e-14	7.779831706158246e-12
otu_609	otu_783	0.9790417524395967	6.88338275267597e-14	7.86881670933326e-12
otu_125	otu_452	0.9790238925233805	6.927791673660977e-14	7.906830316624725e-12
otu_193	otu_429	0.979008478746822	6.972200594645983e-14	7.944721693667665e-12
otu_55	otu_813	0.9789924915014837	7.016609515630989e-14	7.969698974837531e-12
otu_234	otu_777	0.9789879432252875	7.016609515630989e-14	7.969698974837531e-12
otu_275	otu_429	0.9789360250377626	7.194245199571014e-14	8.158389164236723e-12
otu_217	otu_609	0.9789244117871586	7.216449660063518e-14	8.170496583173511e-12
otu_172	otu_272	0.9788689299191994	7.394085344003543e-14	8.358264638621931e-12
otu_192	otu_608	0.9788569697289058	7.416289804496046e-14	8.3700152258513e-12
otu_217	otu_63	0.9788466215361687	7.460698725481052e-14	8.406748535249523e-12
otu_19	otu_813	0.9788106768457822	7.571721027943568e-14	8.516250995544224e-12
otu_192	otu_305	0.9788096321672861	7.593925488436071e-14	8.516250995544224e-12
otu_532	otu_618	0.9788078727347308	7.593925488436071e-14	8.516250995544224e-12
otu_305	otu_69	0.9787865021094635	7.638334409421077e-14	8.552521162750842e-12
otu_429	otu_661	0.9787774997230698	7.682743330406083e-14	8.588676913026208e-12
otu_717	otu_805	0.9787361141481216	7.815970093361102e-14	8.723853485623016e-12
otu_383	otu_429	0.9787180843558275	7.860379014346108e-14	8.759626148125704e-12
otu_275	otu_818	0.9786654913116173	8.038014698286133e-14	8.94352166021551e-12
otu_603	otu_813	0.9786154483921164	8.215650382226158e-14	9.126840697345788e-12
otu_38	otu_746	0.9785941980434326	8.304468224196171e-14	9.211071828765693e-12
otu_272	otu_417	0.9785292402848881	8.526512829121202e-14	9.442580051199913e-12
otu_63	otu_67	0.9784487868784315	8.79296635503124e-14	9.722469319488207e-12
otu_305	otu_53	0.9784451949646383	8.837375276016246e-14	9.741179005644284e-12
otu_192	otu_91	0.9784410773972975	8.837375276016246e-14	9.741179005644284e-12
otu_618	otu_814	0.9784311951576666	8.881784197001252e-14	9.774927589233863e-12
otu_814	otu_816	0.9784233734112849	8.903988657493755e-14	9.784172094395774e-12
otu_172	otu_717	0.97839492304494	9.015010959956271e-14	9.89083462535388e-12
otu_409	otu_609	0.9783455305051292	9.192646643896296e-14	1.0070139467276567e-11
otu_609	otu_777	0.9782869221374731	9.414691248821327e-14	1.0297463841843525e-11
otu_192	otu_816	0.9782816591268171	9.43689570931383e-14	1.0305846229481156e-11
otu_119	otu_149	0.9782773186097898	9.459100169806334e-14	1.0314202825156826e-11
otu_272	otu_816	0.9782592529069548	9.525713551283843e-14	1.0363219555936605e-11
otu_532	otu_625	0.9782549488407625	9.547918011776346e-14	1.0363219555936605e-11
otu_128	otu_172	0.9782527522064091	9.547918011776346e-14	1.0363219555936605e-11
otu_608	otu_816	0.9782200580568254	9.681144774731365e-14	1.047573766494443e-11
otu_116	otu_618	0.9782172231657505	9.681144774731365e-14	1.047573766494443e-11
otu_305	otu_532	0.978140738860545	9.992007221626409e-14	1.0795632680487704e-11
otu_16	otu_265	0.9781164540323536	1.0103029524088925e-13	1.0898969871374834e-11
otu_386	otu_777	0.9780647080561456	1.0302869668521453e-13	1.1097662471521678e-11
otu_345	otu_603	0.9780188289166112	1.0502709812953981e-13	1.1295752059224983e-11
otu_305	otu_805	0.9779777627387771	1.0680345496894006e-13	1.1469396476331205e-11
otu_609	otu_67	0.9779542026656863	1.0791367799356522e-13	1.1571089018868273e-11
otu_38	otu_618	0.9779403613775328	1.0835776720341528e-13	1.1601155752733023e-11
otu_659	otu_783	0.9778770897350788	1.1124434706744069e-13	1.1892238827680131e-11
otu_386	otu_659	0.977846652409912	1.127986593019159e-13	1.2022131995011415e-11
otu_148	otu_63	0.9778440760131372	1.127986593019159e-13	1.2022131995011415e-11
otu_116	otu_66	0.9777791966324425	1.156852391659413e-13	1.2311271788476362e-11
otu_816	otu_91	0.9777691432900997	1.163513729807164e-13	1.2363598068037865e-11
otu_16	otu_386	0.9777438356471835	1.1723955140041653e-13	1.243932701355677e-11
otu_19	otu_345	0.9777397923830822	1.176836406102666e-13	1.244917270431829e-11
otu_275	otu_608	0.9777344409129923	1.176836406102666e-13	1.244917270431829e-11
otu_258	otu_618	0.9775522105314823	1.2656542480726785e-13	1.336877950616977e-11
otu_113	otu_765	0.9775158316548185	1.2856382625159313e-13	1.355965736519035e-11
otu_659	otu_777	0.9774872228228589	1.3011813848606835e-13	1.370319938088942e-11
otu_181	otu_192	0.9774488172169121	1.318944953254686e-13	1.3869665060367824e-11
otu_157	otu_302	0.9774256037615593	1.3322676295501878e-13	1.3989007483259127e-11
otu_217	otu_794	0.9773997859974279	1.3455903058456897e-13	1.4087157831184505e-11
otu_128	otu_192	0.9773985716090825	1.3455903058456897e-13	1.4087157831184505e-11
otu_128	otu_816	0.9773719727689317	1.361133428190442e-13	1.4228863253160142e-11
otu_438	otu_682	0.9773576570351529	1.3677947663381929e-13	1.4277440627243852e-11
otu_71	otu_891	0.9773389469338156	1.3788969965844444e-13	1.437216228381163e-11
otu_174	otu_661	0.9772611895129382	1.4210854715202004e-13	1.4790140070406126e-11
otu_319	otu_814	0.9772554891103908	1.425526363618701e-13	1.481460506566555e-11
otu_174	otu_383	0.9772365855194555	1.4344081478157023e-13	1.4885082267142856e-11
otu_193	otu_319	0.9772140143936976	1.4477308241112041e-13	1.5001369866916038e-11
otu_239	otu_677	0.9771573587271206	1.4788170688007085e-13	1.530111511946263e-11
otu_38	otu_717	0.9771483621365553	1.4854784069484595e-13	1.53476337566879e-11
otu_258	otu_717	0.9771444952832217	1.4876988529977098e-13	1.5348201441785397e-11
otu_275	otu_91	0.9770809594169	1.525446435834965e-13	1.5691950883343828e-11
otu_577	otu_794	0.9770796856216176	1.525446435834965e-13	1.5691950883343828e-11
otu_227	otu_765	0.9770632837086021	1.5365486660812167e-13	1.578324974741628e-11
otu_192	otu_319	0.9770387838663035	1.5498713423767185e-13	1.5897059516974283e-11
otu_452	otu_504	0.9769735043238199	1.5898393712632242e-13	1.628344729445842e-11
otu_16	otu_234	0.9769327752699328	1.616484723854228e-13	1.6532463389306242e-11
otu_588	otu_661	0.9769136551272195	1.6275869541004795e-13	1.662202492202098e-11
otu_160	otu_430	0.9769034997883681	1.6342482922482304e-13	1.6666040569983536e-11
otu_383	otu_588	0.9768915426554676	1.6409096303959814e-13	1.6709929736199076e-11
otu_193	otu_717	0.9768793519652282	1.6475709685437323e-13	1.675369296506536e-11
otu_275	otu_322	0.9768233583465489	1.6853185513809876e-13	1.7112985336343677e-11
otu_305	otu_397	0.9767978012467196	1.7008616737257398e-13	1.7246104719168174e-11
otu_429	otu_532	0.9767836398574625	1.709743457922741e-13	1.7311396760533172e-11
otu_138	otu_239	0.976761195875925	1.7252865802674933e-13	1.7443853304285143e-11
otu_438	otu_777	0.976651860568708	1.7985612998927536e-13	1.815880779076906e-11
otu_272	otu_69	0.9766273875437478	1.816324868286756e-13	1.8312068472929178e-11
otu_38	otu_588	0.9766120882777201	1.8274270985330077e-13	1.839782997665134e-11
otu_40	otu_588	0.9764926909477474	1.9118040484045196e-13	1.922000336662677e-11
otu_497	otu_802	0.976475462356764	1.9229062786507711e-13	1.930423589315185e-11
otu_164	otu_609	0.9764143195687904	1.9695356456850277e-13	1.973872666070038e-11
otu_116	otu_40	0.9764106850576875	1.971756091734278e-13	1.973872666070038e-11
otu_305	otu_383	0.9763543831631261	2.013944566670034e-13	2.0132628364923178e-11
otu_305	otu_661	0.9763201188735642	2.0405899192610377e-13	2.0363745070567087e-11
otu_258	otu_625	0.9763187980473231	2.042810365310288e-13	2.0363745070567087e-11
otu_280	otu_559	0.9762630550525433	2.084998840246044e-13	2.0755109241752612e-11
otu_128	otu_193	0.9762551181390643	2.091660178393795e-13	2.076309619101381e-11
otu_645	otu_813	0.9762548904416253	2.091660178393795e-13	2.076309619101381e-11
otu_113	otu_526	0.9762496002114402	2.0961010704922955e-13	2.0778078247861808e-11
otu_148	otu_794	0.9761850660556154	2.1471713296250527e-13	2.125459708917671e-11
otu_192	otu_193	0.9760545937239475	2.2537527399890678e-13	2.227851871680128e-11
otu_53	otu_588	0.9760489397641262	2.2581936320875684e-13	2.229132755819478e-11
otu_181	otu_319	0.9760002408529509	2.3003821070233244e-13	2.2676200586562606e-11
otu_429	otu_588	0.9759818238160571	2.3159252293680765e-13	2.279771063287386e-11
otu_192	otu_552	0.975897979932875	2.389199948993337e-13	2.3453869194577803e-11
otu_292	otu_429	0.9758960433345796	2.389199948993337e-13	2.3453869194577803e-11
otu_292	otu_305	0.9758777649842707	2.4069635173873394e-13	2.3595566564086456e-11
otu_329	otu_415	0.97581662871315	2.460254222569347e-13	2.4084665508125005e-11
otu_239	otu_526	0.9758069917615039	2.469136006766348e-13	2.4138273602147822e-11
otu_67	otu_794	0.9757688827956135	2.504663143554353e-13	2.445186018768021e-11
otu_319	otu_40	0.9757491219118304	2.5224267119483557e-13	2.459140517689844e-11
otu_16	otu_622	0.975724846913795	2.544631172440859e-13	2.4773802057406363e-11
