source	target	Rho
otu_765	otu_2	0.785633932763952
otu_874	otu_319	0.785446525200693
otu_666	otu_577	0.785339152678129
otu_587	otu_209	0.785272803043612
otu_827	otu_246	0.785221586455323
otu_574	otu_184	0.785195712093927
otu_794	otu_526	0.78514093321523
otu_609	otu_67	0.785098636573131
otu_415	otu_329	0.784926327361447
otu_678	otu_267	0.784740042399615
otu_711	otu_108	0.784739689150856
otu_429	otu_79	0.784463931902129
otu_350	otu_224	0.784360670431399
otu_881	otu_330	0.783825715381041
otu_306	otu_184	0.783819436296374
otu_765	otu_97	0.783796163506804
otu_655	otu_92	0.783558003546307
otu_701	otu_497	0.783459729759141
otu_640	otu_421	0.783459640494126
otu_609	otu_444	0.78339721419129
otu_560	otu_285	0.783348058449949
otu_869	otu_860	0.783292146905693
otu_762	otu_3	0.782795075200743
otu_782	otu_523	0.78206073471106
otu_270	otu_72	0.781886074050194
otu_559	otu_48	0.781786068080612
otu_350	otu_337	0.78170105317551
otu_154	otu_10	0.781640318636071
otu_855	otu_344	0.781547810394398
otu_526	otu_296	0.781483404847236
otu_677	otu_89	0.781343350362389
otu_748	otu_523	0.781264452943668
otu_382	otu_108	0.780996353272155
otu_731	otu_352	0.780827053333671
otu_868	otu_169	0.780331748599339
otu_432	otu_270	0.780101193001682
otu_497	otu_270	0.780087568653167
otu_526	otu_286	0.779867288036675
otu_830	otu_245	0.77913440258368
otu_827	otu_80	0.779039380913141
otu_287	otu_125	0.779004382952896
otu_518	otu_327	0.778998662090112
otu_135	otu_44	0.778686870877472
otu_432	otu_175	0.77835816081994
otu_574	otu_10	0.778328310707322
otu_346	otu_184	0.778310335952823
otu_181	otu_172	0.778295047706923
otu_387	otu_265	0.77820977926343
otu_827	otu_489	0.777941182144009
otu_402	otu_107	0.777938779575726
otu_287	otu_270	0.777721185343458
otu_432	otu_302	0.77758607743922
otu_762	otu_415	0.77737821941749
otu_860	otu_628	0.77736176836023
otu_763	otu_421	0.777204300993527
otu_829	otu_510	0.777193326311941
otu_731	otu_415	0.777183103526142
otu_319	otu_288	0.77717970071564
otu_868	otu_659	0.777170139605254
otu_802	otu_357	0.776593537622448
otu_508	otu_477	0.776484169493326
otu_487	otu_295	0.776417747336501
otu_302	otu_72	0.776414742482302
otu_753	otu_1	0.776353890206926
otu_311	otu_215	0.776230044759506
otu_830	otu_175	0.776109041144136
otu_587	otu_224	0.77590522636764
otu_761	otu_5	0.775531445044464
otu_265	otu_90	0.775389299056487
otu_885	otu_270	0.775280865666169
otu_183	otu_80	0.77519291541472
otu_753	otu_161	0.775150478013524
otu_508	otu_183	0.77506848872021
otu_885	otu_175	0.77495860246504
otu_900	otu_267	0.774769920046023
otu_802	otu_184	0.774766430156294
otu_885	otu_302	0.77437766675076
otu_183	otu_116	0.774355214017796
otu_834	otu_206	0.774250420385869
otu_246	otu_115	0.774182223042111
otu_892	otu_296	0.77417443196851
otu_497	otu_302	0.774031979072158
otu_410	otu_300	0.774027545466992
otu_829	otu_691	0.773666032925113
otu_477	otu_116	0.773609896894526
otu_802	otu_370	0.77354661869886
otu_721	otu_439	0.773442821169603
otu_635	otu_54	0.77307206643057
otu_751	otu_376	0.7729982251832
otu_175	otu_72	0.77281980371876
otu_92	otu_10	0.772385534421703
otu_489	otu_92	0.772357987185782
otu_678	otu_337	0.772262881380743
otu_496	otu_1	0.771973847256611
otu_346	otu_246	0.771807647434437
otu_884	otu_642	0.771767927724811
otu_479	otu_421	0.771767366051486
otu_489	otu_183	0.771584332596083
otu_559	otu_198	0.771515410975155
otu_789	otu_783	0.771470043662524
otu_719	otu_184	0.771408337365966
otu_654	otu_118	0.771392285833784
otu_357	otu_191	0.771302080747168
otu_618	otu_533	0.771176008465268
otu_125	otu_72	0.770913650168204
otu_603	otu_353	0.770833110761567
otu_869	otu_477	0.770654516507154
otu_421	otu_209	0.770457112933234
otu_278	otu_5	0.770305506948438
otu_287	otu_175	0.770029361596177
otu_592	otu_19	0.770009345714203
otu_763	otu_447	0.76994539857925
otu_643	otu_184	0.769885797162173
otu_875	otu_452	0.769773412283571
otu_753	otu_518	0.769560993488725
otu_872	otu_169	0.769459221702648
otu_497	otu_125	0.76940950673344
otu_587	otu_350	0.769364970919531
otu_92	otu_80	0.769353531205237
otu_287	otu_201	0.769341706298424
otu_276	otu_14	0.769126909424131
otu_447	otu_202	0.769042803291135
otu_284	otu_135	0.769034486602483
otu_894	otu_296	0.76899867681109
otu_744	otu_67	0.768985218653315
otu_356	otu_108	0.768915998352244
otu_497	otu_175	0.768866077596413
otu_869	otu_139	0.768703737668042
otu_539	otu_9	0.768534321192472
otu_561	otu_184	0.768328195241584
otu_721	otu_703	0.767848121176835
otu_520	otu_316	0.767817127552673
otu_432	otu_125	0.76780023095136
otu_731	otu_239	0.767742390269689
otu_246	otu_154	0.767319743555087
otu_802	otu_10	0.767236717170585
otu_869	otu_184	0.767163442235633
otu_561	otu_320	0.767054685392583
otu_763	otu_118	0.766895329878542
otu_744	otu_265	0.766887580544219
otu_900	otu_783	0.766869841326253
otu_562	otu_217	0.766699787946564
otu_893	otu_805	0.766492417270449
otu_330	otu_276	0.76642765213695
otu_670	otu_447	0.76639859419958
otu_536	otu_286	0.766294864945392
otu_881	otu_350	0.76592913316696
otu_667	otu_344	0.765782597203498
otu_574	otu_357	0.765439691398187
otu_677	otu_359	0.76525761231877
otu_827	otu_10	0.765210411147501
otu_77	otu_3	0.765207045275637
otu_744	otu_444	0.765205373103732
otu_224	otu_118	0.764842347049734
otu_330	otu_160	0.764813918491926
otu_827	otu_508	0.764717543177616
otu_827	otu_116	0.764694626751892
otu_447	otu_209	0.764465899575986
otu_764	otu_574	0.764426281715174
otu_108	otu_22	0.764267476816564
otu_350	otu_160	0.764153685411572
otu_533	otu_184	0.763983130557739
otu_296	otu_148	0.763918471339525
otu_337	otu_330	0.763828316667976
otu_670	otu_276	0.763796197230169
otu_829	otu_519	0.763792897026455
otu_286	otu_148	0.763717810197361
otu_808	otu_5	0.763335569366503
otu_776	otu_735	0.76324710065909
otu_161	otu_10	0.763240838275883
otu_103	otu_44	0.763189476818433
otu_851	otu_628	0.762983425210384
otu_317	otu_108	0.762884035496085
otu_678	otu_29	0.762796624608249
otu_678	otu_565	0.762670572813948
otu_314	otu_246	0.762441597324377
otu_640	otu_118	0.76239601843322
otu_885	otu_125	0.762361417522767
otu_496	otu_161	0.762078273307158
otu_628	otu_312	0.762044050191686
otu_826	otu_416	0.762042321197463
otu_447	otu_90	0.761843001501275
otu_482	otu_261	0.76178591018425
otu_762	otu_239	0.761731267204321
otu_896	otu_224	0.761690928352391
otu_609	otu_29	0.761638601652836
otu_855	otu_761	0.761577822026059
otu_879	otu_217	0.761516666700091
otu_506	otu_352	0.761456559626296
otu_703	otu_280	0.761067756106096
otu_287	otu_245	0.760995473574481
otu_154	otu_80	0.760936130287196
otu_703	otu_48	0.760908999438014
otu_573	otu_286	0.760844022653504
otu_10	otu_1	0.760781612537633
otu_345	otu_169	0.760556901271087
otu_97	otu_95	0.760545929100283
otu_417	otu_397	0.760518477812518
otu_346	otu_10	0.760268577862826
otu_643	otu_246	0.760173457504917
otu_462	otu_416	0.760161820487714
otu_357	otu_346	0.759670223157347
otu_653	otu_356	0.759610137090784
otu_357	otu_74	0.759599477826782
otu_447	otu_430	0.759516768184621
otu_588	otu_295	0.759418516058005
otu_357	otu_92	0.759274196103084
otu_898	otu_482	0.759221866023563
otu_344	otu_66	0.759142982282503
otu_880	otu_816	0.758969255271202
otu_265	otu_237	0.758928707933316
otu_489	otu_154	0.758470538565483
otu_125	otu_97	0.758467987975456
otu_896	otu_284	0.758330629273937
otu_477	otu_139	0.758032353352206
otu_764	otu_533	0.75801920045169
otu_417	otu_193	0.757873979038689
otu_763	otu_39	0.757870995306401
otu_640	otu_39	0.75781853830323
otu_841	otu_482	0.757688729441716
otu_538	otu_350	0.75755395154585
otu_759	otu_261	0.757468167155353
otu_270	otu_97	0.757339260945983
otu_834	otu_209	0.756903777883757
otu_670	otu_538	0.756888043651803
otu_893	otu_891	0.756859293436695
otu_737	otu_148	0.756846624665962
otu_184	otu_121	0.756828431750324
otu_723	otu_198	0.756763439345192
otu_737	otu_526	0.756747527382837
otu_410	otu_74	0.756745847796599
otu_670	otu_265	0.756706835650613
otu_508	otu_154	0.756417033803237
otu_561	otu_357	0.756389250492192
otu_753	otu_320	0.756177936279345
otu_359	otu_198	0.755903503000524
otu_359	otu_89	0.755872580457645
otu_430	otu_350	0.755719728853005
otu_869	otu_263	0.755500599752346
otu_827	otu_5	0.754814582645845
otu_261	otu_113	0.75473498749946
otu_538	otu_330	0.754644623650007
otu_184	otu_139	0.754602708143003
otu_452	otu_232	0.754529964595461
otu_640	otu_202	0.754517005378359
otu_224	otu_39	0.754513645919423
otu_621	otu_506	0.754501569728099
otu_305	otu_215	0.754304544079235
otu_730	otu_5	0.754287686028066
otu_545	otu_482	0.754129921730787
otu_735	otu_728	0.754074180647459
otu_827	otu_314	0.754006179509581
otu_357	otu_300	0.753970107944814
otu_898	otu_698	0.753867006801056
otu_327	otu_161	0.753650270380682
otu_808	otu_31	0.753440429353591
otu_417	otu_295	0.753270053883112
otu_667	otu_183	0.753180318976876
otu_898	otu_759	0.753026995968285
otu_154	otu_116	0.75301731521511
otu_327	otu_325	0.752731100075141
otu_808	otu_344	0.752599049192144
otu_577	otu_234	0.752459738378216
otu_263	otu_54	0.752295372421479
otu_430	otu_202	0.752054830614411
otu_898	otu_14	0.751709770892684
otu_776	otu_415	0.751639451922576
otu_276	otu_237	0.751596688821188
otu_327	otu_1	0.75112128937878
otu_851	otu_718	0.751121225777674
otu_432	otu_198	0.750997672673275
otu_635	otu_628	0.750952813329248
otu_677	otu_559	0.750944009223751
otu_643	otu_254	0.750943392940585
otu_357	otu_246	0.750541715320491
otu_312	otu_116	0.750481069197186
otu_744	otu_276	0.750404898943388
otu_860	otu_730	0.750210577812657
otu_267	otu_265	0.750181300020338
otu_489	otu_191	0.750081334785199
otu_370	otu_128	0.75004490089492
otu_609	otu_531	0.749898883062468
otu_654	otu_209	0.749700625183237
otu_885	otu_198	0.749238980098861
otu_678	otu_387	0.749072941679468
otu_209	otu_39	0.748972481698671
otu_754	otu_22	0.748702085868678
otu_139	otu_74	0.748626805430018
otu_520	otu_452	0.748525449127593
otu_759	otu_202	0.748495830942294
otu_881	otu_447	0.748486949495641
otu_698	otu_330	0.748445313169791
otu_201	otu_97	0.748401103941246
otu_744	otu_447	0.74838037283253
otu_717	otu_250	0.748112959113879
otu_402	otu_3	0.748092681075821
otu_730	otu_31	0.74809207886211
otu_827	otu_191	0.747981592726673
otu_719	otu_327	0.747761367249836
otu_447	otu_387	0.747744436358356
otu_827	otu_655	0.747735944166254
otu_636	otu_325	0.7473796596793
otu_276	otu_90	0.747311068185488
otu_565	otu_430	0.747189372512714
otu_855	otu_808	0.74716760467871
otu_698	otu_318	0.747076498300986
otu_629	otu_320	0.747058135355807
otu_808	otu_493	0.74696691574201
otu_881	otu_202	0.746879286036048
otu_184	otu_92	0.746869973540722
otu_883	otu_851	0.746840050612061
otu_337	otu_299	0.746702925855986
otu_410	otu_327	0.746561945669034
otu_284	otu_261	0.746554055792255
otu_176	otu_40	0.746516157875912
otu_191	otu_80	0.746375524670221
otu_730	otu_344	0.746088494632902
otu_325	otu_10	0.746085757873014
otu_181	otu_38	0.745713373797358
otu_894	otu_209	0.745585776053018
otu_447	otu_267	0.745538095169776
otu_198	otu_72	0.745502266038657
otu_421	otu_224	0.745459682870498
otu_531	otu_67	0.745358119258217
otu_645	otu_559	0.745094244533923
otu_574	otu_191	0.744768640051232
otu_748	otu_650	0.744615571402885
otu_777	otu_107	0.744508137246253
otu_287	otu_89	0.744482960637928
otu_731	otu_621	0.744469355815503
otu_202	otu_160	0.74441486369866
otu_759	otu_545	0.744351455630166
otu_855	otu_745	0.744345550687539
otu_580	otu_169	0.74428286548971
otu_762	otu_352	0.744058669800954
otu_201	otu_32	0.74368937183108
otu_538	otu_90	0.743599375092874
otu_270	otu_32	0.743112087646604
otu_350	otu_39	0.74291383083139
otu_531	otu_444	0.74253542461635
otu_659	otu_77	0.742467779893084
otu_730	otu_183	0.742435909484892
otu_636	otu_410	0.742434785581715
otu_678	otu_209	0.74236496840628
otu_577	otu_386	0.742346555414454
otu_777	otu_67	0.74229579893325
otu_497	otu_198	0.742074542200112
otu_477	otu_263	0.741987932823258
otu_745	otu_5	0.741981597227866
otu_891	otu_169	0.741967118683025
otu_500	otu_284	0.741836154505638
otu_154	otu_92	0.741691216017419
otu_435	otu_295	0.741591644720313
otu_777	otu_444	0.741486757518686
otu_797	otu_541	0.741470445696019
otu_808	otu_12	0.741402609746558
otu_577	otu_9	0.741376650266317
otu_827	otu_184	0.741160388817581
otu_891	otu_868	0.741092697594478
otu_643	otu_10	0.741091216935315
otu_863	otu_808	0.741067738467532
otu_782	otu_650	0.740944014074491
otu_677	otu_198	0.740729194055378
otu_622	otu_284	0.74060303577762
otu_562	otu_113	0.740582537541323
otu_447	otu_337	0.740576473604613
otu_744	otu_609	0.74034805113708
otu_881	otu_209	0.740196640085499
otu_900	otu_789	0.74019339342884
otu_435	otu_40	0.74008502168609
otu_855	otu_827	0.740056041031318
otu_855	otu_730	0.739940316290888
otu_881	otu_261	0.739872883139388
otu_263	otu_184	0.739869567233907
otu_655	otu_327	0.739851768312348
otu_125	otu_32	0.739830770623647
otu_654	otu_16	0.739810869798377
otu_880	otu_439	0.73960083548587
otu_508	otu_312	0.739492056389883
otu_209	otu_160	0.739423468801214
otu_175	otu_97	0.73941161703486
otu_687	otu_561	0.739271693782848
otu_430	otu_209	0.739257208812512
otu_667	otu_628	0.739170163228697
otu_670	otu_589	0.738733570014312
otu_327	otu_121	0.738627141246697
otu_784	otu_2	0.738615919002729
otu_860	otu_667	0.73838218316906
otu_734	otu_124	0.738305085793744
otu_727	otu_520	0.738277290660325
otu_592	otu_454	0.738223593572506
otu_744	otu_538	0.738218068903642
otu_816	otu_376	0.738154062417238
otu_538	otu_237	0.73811370383976
otu_192	otu_168	0.738061946993834
otu_202	otu_14	0.737990050027703
otu_618	otu_574	0.73796095499641
otu_312	otu_80	0.737937864383295
otu_654	otu_135	0.737916225083112
otu_635	otu_263	0.737891730235612
otu_667	otu_87	0.737781535609832
otu_302	otu_198	0.737748481618719
otu_775	otu_748	0.737694075890906
otu_435	otu_417	0.737679503287473
otu_261	otu_160	0.73750850766664
otu_892	otu_209	0.737454968997849
otu_439	otu_376	0.737430752877318
otu_565	otu_267	0.737217602860445
otu_765	otu_499	0.737028389625642
otu_533	otu_275	0.736854341540405
otu_181	otu_53	0.736578501686385
otu_261	otu_224	0.73643286465243
otu_761	otu_31	0.736405864317951
otu_430	otu_261	0.736300011350375
otu_284	otu_118	0.736158976488226
otu_636	otu_518	0.73605640423871
otu_782	otu_775	0.735824514530027
otu_139	otu_10	0.735790432700105
otu_855	otu_278	0.735686521510497
otu_764	otu_139	0.735621932980132
otu_327	otu_184	0.735393499072646
otu_654	otu_565	0.735338992540406
otu_670	otu_609	0.735288733931386
otu_588	otu_435	0.735283080007626
otu_499	otu_148	0.735210666080899
otu_823	otu_176	0.735189095064618
otu_350	otu_276	0.735141345337668
otu_330	otu_318	0.73508774385749
otu_447	otu_160	0.735024403342863
otu_245	otu_97	0.734851075285992
otu_784	otu_703	0.734837225671466
otu_841	otu_759	0.734711531731258
otu_245	otu_32	0.734708277797778
otu_894	otu_670	0.734589100885735
otu_370	otu_116	0.734508681694281
otu_813	otu_577	0.734337870926413
otu_687	otu_643	0.734259409256518
otu_753	otu_325	0.734207037586261
otu_561	otu_161	0.734101070256226
otu_559	otu_72	0.734054879079974
otu_834	otu_640	0.733952145645583
otu_561	otu_496	0.733935334103136
otu_894	otu_124	0.733907659273882
otu_636	otu_1	0.733706011985838
otu_738	otu_2	0.733425155735435
otu_751	otu_533	0.733244422132946
otu_894	otu_90	0.733244057534988
otu_872	otu_215	0.733002354913259
otu_643	otu_357	0.73296400566017
otu_280	otu_201	0.732829445480046
otu_660	otu_541	0.732705981833719
otu_435	otu_54	0.732432991372896
otu_295	otu_40	0.732410382034124
otu_327	otu_10	0.732319758691434
otu_482	otu_202	0.732233653994174
otu_559	otu_497	0.732159672534995
otu_759	otu_14	0.732083860193089
otu_346	otu_254	0.732057914089667
otu_776	otu_406	0.732021081051662
otu_654	otu_224	0.731993154736412
otu_673	otu_415	0.731909540333055
otu_654	otu_67	0.731899000698157
otu_545	otu_462	0.731647955735443
otu_561	otu_1	0.731577856024112
otu_670	otu_67	0.731523318611461
otu_577	otu_539	0.731502961124378
otu_827	otu_802	0.731490185679241
otu_559	otu_432	0.731468662294042
otu_894	otu_350	0.731283098198554
otu_636	otu_161	0.731260829213248
otu_496	otu_254	0.731112262743839
otu_618	otu_396	0.73109862971548
otu_217	otu_29	0.731062245642096
otu_314	otu_4	0.730958967025122
otu_670	otu_444	0.73095883938964
otu_636	otu_254	0.73089622987795
otu_357	otu_5	0.730862633194902
otu_430	otu_299	0.730810653982221
otu_430	otu_267	0.730748245904271
otu_654	otu_444	0.730634833925978
otu_337	otu_202	0.730488024048831
otu_562	otu_95	0.730274650277271
otu_761	otu_344	0.730105964464872
otu_284	otu_202	0.73009291906495
otu_805	otu_550	0.730060794386927
otu_280	otu_270	0.73000807786403
otu_447	otu_318	0.729989456023156
otu_149	otu_53	0.729971840409986
otu_66	otu_31	0.7299602131834
otu_388	otu_359	0.729952584388737
otu_316	otu_71	0.72994216243979
otu_90	otu_67	0.729938174813285
otu_883	otu_246	0.729840104608175
otu_894	otu_640	0.729741368700302
otu_444	otu_90	0.729529642399552
otu_900	otu_666	0.729478672357775
otu_869	otu_493	0.729397411931604
otu_881	otu_565	0.729127477542078
otu_357	otu_278	0.72864192804906
otu_851	otu_297	0.728489116009966
otu_875	otu_316	0.728409482329772
otu_855	otu_773	0.728385099939507
otu_678	otu_261	0.728282919169094
otu_851	otu_667	0.72824268613079
otu_773	otu_306	0.728206629472967
otu_731	otu_288	0.728200474290723
otu_267	otu_29	0.728104330952433
otu_827	otu_764	0.728074926867648
otu_318	otu_299	0.728068535760085
otu_201	otu_48	0.728055420358039
otu_869	otu_346	0.728004365090173
otu_773	otu_346	0.727976440404189
otu_687	otu_346	0.727898956189353
otu_670	otu_202	0.727869092711327
otu_149	otu_38	0.727799513639243
otu_565	otu_14	0.727786575824923
otu_482	otu_206	0.727778159980136
otu_545	otu_14	0.727674128960448
otu_520	otu_493	0.727502716782478
otu_589	otu_90	0.727352364336515
otu_753	otu_719	0.727345871081244
otu_751	otu_574	0.727302137782211
otu_717	otu_305	0.727235462743824
otu_773	otu_115	0.727159576836301
otu_753	otu_121	0.726997923875755
otu_773	otu_676	0.726913229662594
otu_565	otu_160	0.726896551298337
otu_270	otu_48	0.72688800017828
otu_306	otu_92	0.726878790174997
otu_482	otu_14	0.726846480717255
otu_206	otu_160	0.726835631090569
otu_668	otu_95	0.72677731843354
otu_794	otu_164	0.726655723153109
otu_337	otu_206	0.726625582611888
otu_489	otu_312	0.726459143635168
otu_280	otu_125	0.726452403088864
otu_580	otu_19	0.726412050038393
otu_350	otu_284	0.726207356466859
otu_885	otu_559	0.726168192896854
otu_869	otu_357	0.726146306889963
otu_161	otu_92	0.726093376641173
otu_284	otu_29	0.725801346020967
otu_337	otu_261	0.725726690352893
otu_508	otu_275	0.725717041725769
otu_477	otu_184	0.725338662340081
otu_306	otu_5	0.725234996138153
otu_827	otu_74	0.724994766148363
otu_506	otu_296	0.724964674205449
otu_383	otu_53	0.724794084215914
otu_409	otu_9	0.724779373318829
otu_512	otu_346	0.724688018541094
otu_447	otu_237	0.724662306608179
otu_863	otu_54	0.724122541627527
otu_512	otu_306	0.724118945659566
otu_808	otu_512	0.724082709037693
otu_744	otu_202	0.724012761466266
otu_512	otu_66	0.723994111735945
otu_549	otu_46	0.723931660960428
otu_640	otu_447	0.723903703476595
otu_879	otu_834	0.723887488962076
otu_237	otu_67	0.723864474818583
otu_730	otu_512	0.723853671412084
otu_609	otu_90	0.723845734503671
otu_125	otu_48	0.723827788776797
